,id,cast,qpos,lons,lats,juld
286,2900114.0,69.0,1.0,111.646,-64.622,21569.451921314
287,2900114.0,68.0,1.0,111.768,-64.541,21562.4555787146
288,2900114.0,67.0,1.0,111.958,-64.641,21555.2824884355
289,2900114.0,66.0,1.0,111.73,-64.528,21548.2884375155
290,2900114.0,65.0,1.0,111.737,-64.567,21541.2700694501
291,2900114.0,64.0,1.0,111.718,-64.476,21534.271122694
292,2900114.0,63.0,1.0,111.921,-64.776,21527.2614699006
293,2900114.0,70.0,1.0,111.733,-64.696,21576.4659028053
294,2900114.0,42.0,8.0,113.598607032301,-63.8708689465191,21379.1216782406
295,2900114.0,41.0,8.0,113.746086785235,-63.827275632423,21372.1249884292
296,2900114.0,40.0,8.0,113.893275245183,-63.783768421174,21365.1421180516
297,2900114.0,20.0,1.0,119.32,-63.66,21224.9420833588
298,2900114.0,21.0,1.0,118.878,-63.726,21231.9551041722
299,2900114.0,22.0,1.0,118.304,-63.723,21238.9417939782
300,2900114.0,23.0,1.0,117.867,-63.517,21245.9541319609
301,2900114.0,24.0,1.0,117.46,-63.204,21252.9478356838
302,2900114.0,25.0,1.0,115.747,-63.437,21259.9879050255
303,2900114.0,26.0,1.0,114.783,-63.616,21267.0054976852
304,2900114.0,19.0,1.0,119.275,-63.73,21217.932974517294
305,2900114.0,27.0,1.0,115.305,-63.568,21274.0153935188
306,2900114.0,30.0,1.0,116.001,-63.527,21295.1897916645
307,2900114.0,31.0,1.0,116.174,-63.579,21302.1778935194
308,2900114.0,32.0,1.0,116.35,-63.426,21309.18861112
309,2900114.0,33.0,1.0,115.815,-63.589,21316.1965162158
310,2900114.0,34.0,8.0,115.221321805271,-63.5774784333274,21323.207557871898
311,2900114.0,35.0,1.0,114.63,-63.566,21330.1907754689
312,2900114.0,36.0,8.0,114.482211081506,-63.609685780102,21337.2020023167
313,2900114.0,29.0,1.0,116.152,-63.332,21288.139363437906
314,2900114.0,79.0,1.0,110.975,-64.723,21639.5836689472
315,2900114.0,18.0,1.0,119.295,-63.809,21210.9181829095
316,2900114.0,16.0,1.0,118.991,-63.669,21196.9142476916
317,2900114.0,39.0,8.0,114.040718403318,-63.7401859240783,21358.1471643597
318,2900114.0,1.0,8.0,119.16,-64.93,21092.0436226875
319,2900114.0,2.0,8.0,119.109907932943,-64.8239292152258,21099.0070833336
320,2900114.0,3.0,8.0,119.059789306177,-64.7178021898284,21105.9742361307
321,2900114.0,4.0,8.0,119.00962422111,-64.6115767882033,21112.9478472471
322,2900114.0,5.0,8.0,118.959309187185,-64.5050338673805,21119.9423032403
323,2900114.0,6.0,8.0,118.909164583581,-64.3988518355946,21126.913067162
324,2900114.0,17.0,1.0,119.342,-63.792,21203.9247106314
325,2900114.0,7.0,8.0,118.858838726226,-64.2922859959793,21133.9090277553
326,2900114.0,9.0,8.0,118.758540027775,-64.0799018345447,21147.8518750072
327,2900114.0,10.0,8.0,118.708198101425,-63.9733019685626,21154.8500694036
328,2900114.0,11.0,1.0,118.658,-63.867,21161.8286690116
329,2900114.0,12.0,1.0,118.393,-63.883,21168.8737499714
330,2900114.0,13.0,1.0,118.449,-63.95,21175.8849189878
331,2900114.0,14.0,1.0,118.724,-63.735,21182.8865046501
332,2900114.0,15.0,1.0,118.721,-63.595,21189.9092823863
333,2900114.0,8.0,8.0,118.808709192157,-64.186135874184,21140.8776968122
334,2900114.0,80.0,1.0,110.112,-64.916,21646.6245138645
335,2900114.0,28.0,1.0,115.48,-63.363,21281.0662268549
336,2900114.0,82.0,1.0,107.818,-64.828,21660.6181018353
337,2900114.0,139.0,8.0,87.0479553554277,-64.1519470626013,22059.4337500036
338,2900114.0,138.0,8.0,87.1127372699143,-64.2962617864664,22052.4378819466
339,2900114.0,137.0,8.0,87.1773955030861,-64.4403009853655,22045.4553703666
340,2900114.0,136.0,8.0,87.2421593045402,-64.5845753588132,22038.4614583552
341,2900114.0,135.0,8.0,87.3068592293674,-64.7287074342472,22031.4744444489
342,2900114.0,134.0,8.0,87.3716422157217,-64.8730245459128,22024.4784606397
343,2900114.0,133.0,8.0,87.4363725781362,-65.0172244271847,22017.4881597459
344,2900114.0,140.0,8.0,86.983323702055,-64.0079670755425,22066.4133912027
345,2900114.0,132.0,8.0,87.5011140872649,-65.1614491400009,22010.4966551065
346,2900114.0,130.0,1.0,87.998,-65.52,21996.4824189842
347,2900114.0,129.0,1.0,88.862,-65.467,21989.493252337
348,2900114.0,128.0,1.0,89.859,-65.35,21982.5213310122
349,2900114.0,127.0,1.0,90.558,-65.185,21975.5069097281
350,2900114.0,126.0,8.0,92.0339838518108,-64.9704661577211,21968.3643518388
351,2900114.0,125.0,1.0,93.482,-64.76,21961.3571411967
352,2900114.0,124.0,1.0,95.195,-64.448,21954.1984837949
353,2900114.0,131.0,1.0,87.566,-65.306,22003.4893518388
354,2900114.0,123.0,8.0,95.5017884440645,-64.4572336653933,21947.0633217618
355,2900114.0,141.0,8.0,86.9185438239534,-63.863656888134,22073.4090393484
356,2900114.0,143.0,8.0,86.7891997062175,-63.5755168913068,22087.3770486116
357,2900114.0,81.0,1.0,109.142,-64.914,21653.6097453237
358,2900114.0,158.0,8.0,85.8187113394516,-61.4135591632268,22192.1811226904
359,2900114.0,157.0,8.0,85.8833314179427,-61.5575133649124,22185.2027314752
360,2900114.0,156.0,8.0,85.9481245858054,-61.7018531579326,22178.205648154
361,2900114.0,155.0,8.0,86.0127806755165,-61.8458875818424,22171.2233680487
362,2900114.0,154.0,8.0,86.0775639832386,-61.9902054094194,22164.2273495346
363,2900114.0,153.0,8.0,86.1421440846776,-62.1340705541935,22157.2532754838
364,2900114.0,142.0,8.0,86.8539877295809,-63.7198452239217,22080.3805208504
365,2900114.0,152.0,8.0,86.2069370382497,-62.2784098698383,22150.2562153041
366,2900114.0,150.0,8.0,86.3362923024252,-62.5665746975981,22136.287002325094
367,2900114.0,149.0,8.0,86.4009562158925,-62.7106265504961,22129.303877323902
368,2900114.0,148.0,8.0,86.4657249478313,-62.8549119075887,22122.3094328642
369,2900114.0,147.0,8.0,86.5303320577899,-62.998837219264,22115.3324421346
370,2900114.0,146.0,8.0,86.5950955377385,-63.1431108764935,22108.3385648429
371,2900114.0,145.0,8.0,86.6597664177995,-63.2871782488781,22101.3546875119
372,2900114.0,144.0,8.0,86.7245317199801,-63.4314559654955,22094.3606134355
373,2900114.0,151.0,8.0,86.2715197124221,-62.4222807458926,22143.2818634212
374,2900114.0,122.0,8.0,95.8028900775933,-64.4662980780532,21940.0604282431
375,2900114.0,37.0,8.0,114.335084832467,-63.653174602524,21344.1819213033
376,2900114.0,120.0,8.0,96.4037989632349,-64.4843879371037,21926.0847453773
377,2900114.0,98.0,8.0,103.012062405772,-64.6833241770243,21772.3925694525
378,2900114.0,97.0,8.0,103.312532525035,-64.6923695784757,21765.4043634236
379,2900114.0,96.0,8.0,103.613097693639,-64.7014178413081,21758.4139467776
380,2900114.0,95.0,8.0,103.913847491893,-64.7104716622614,21751.4192360938
381,2900114.0,94.0,8.0,104.214484820138,-64.7195220973993,21744.4271411896
382,2900114.0,93.0,8.0,104.513973577003,-64.7285379557572,21737.4617592692
383,2900114.0,92.0,8.0,104.814683063606,-64.7375905631621,21730.4679861367
384,2900114.0,99.0,8.0,102.711470363587,-64.6742751051853,21779.3836111128
385,2900114.0,91.0,8.0,105.114539584382,-64.7466174927446,21723.49405092
386,2900114.0,88.0,8.0,106.016253506513,-64.7737628356494,21702.522372663
387,2900114.0,87.0,8.0,106.316631559543,-64.7828054655239,21695.536307871294
388,2900114.0,86.0,8.0,106.617218624756,-64.7918543875354,21688.5453819633
389,2900114.0,85.0,8.0,106.917368257469,-64.8008901410075,21681.564629674
390,2900114.0,84.0,8.0,107.216702249058,-64.8099013402862,21674.602847218503
391,2900114.0,121.0,8.0,96.1028376665471,-64.475327749167,21933.084375001497
392,2900114.0,83.0,8.0,107.517533162681,-64.8189576031499,21667.6062499881
393,2900114.0,90.0,8.0,105.415230658505,-64.7556695458572,21716.500706017
394,2900114.0,100.0,8.0,102.410781777946,-64.6652231269864,21786.3768981397
395,2900114.0,89.0,8.0,105.715568401163,-64.7647109622217,21709.5155787468
396,2900114.0,102.0,8.0,101.811286210969,-64.6471758147114,21800.3197106421
397,2900114.0,118.0,8.0,97.0048014068229,-64.5024806126379,21912.1068865806
398,2900114.0,101.0,8.0,102.11113128369,-64.6562023996598,21793.3460416794
399,2900114.0,117.0,8.0,97.3047539725881,-64.5115104335745,21905.130717590506
400,2900114.0,116.0,8.0,97.6043805789298,-64.5205304417755,21898.1621296257
401,2900114.0,114.0,8.0,98.2031351490579,-64.5385554469606,21884.2365509123
402,2900114.0,113.0,8.0,98.5039376962654,-64.5476108558771,21877.2406134158
403,2900114.0,112.0,8.0,98.8046178220834,-64.5566625794001,21870.2475231439
404,2900114.0,111.0,8.0,99.1048087601775,-64.5656995763361,21863.2658101916
405,2900114.0,115.0,8.0,97.9038494304815,-64.5295457009005,21891.1972106546
406,2900114.0,110.0,8.0,99.4058387333326,-64.5747618317204,21856.2645833194
407,2900114.0,109.0,8.0,99.7101168500862,-64.5839218697491,21849.1878125072
408,2900114.0,108.0,8.0,100.009533947696,-64.592935570865,21842.2240972072
409,2900114.0,107.0,8.0,100.310226514655,-64.6019876689182,21835.230717584494
410,2900114.0,106.0,8.0,100.609944686845,-64.6110104336324,21828.260000020306
411,2900114.0,105.0,8.0,100.910441181225,-64.6200566290846,21821.2711805701
412,2900114.0,119.0,8.0,96.7039764655011,-64.4934245295654,21919.1033449098
413,2900114.0,104.0,8.0,101.210203645745,-64.6290807271823,21814.2994328737
414,2900114.0,103.0,8.0,101.510371693497,-64.6381170350238,21807.3182522953
415,2900114.0,162.0,1.0,85.559,-60.835,22220.2276273072
416,2900114.0,192.0,1.0,100.017,-58.039,22431.1718171388
417,2900114.0,193.0,1.0,100.117,-57.515,22438.2020370364
418,2900114.0,194.0,1.0,100.207,-57.144,22445.2402083278
419,2900114.0,195.0,1.0,100.343,-57.048,22452.2669675946
420,2900114.0,196.0,1.0,100.486,-57.011,22459.2603472471
421,2900114.0,197.0,1.0,100.661,-57.012,22466.2782523334
422,2900114.0,198.0,8.0,100.59750266129,-57.1504941954535,22473.3207060099
423,2900114.0,199.0,1.0,100.534,-57.289,22480.3637500107
424,2900114.0,200.0,1.0,100.514,-57.398,22487.372581034902
425,2900114.0,201.0,1.0,100.499,-57.55,22494.3843286932
426,2900114.0,202.0,1.0,100.231,-57.594,22501.3904629648
427,2900114.0,203.0,1.0,99.929,-57.484,22508.4183564484
428,2900114.0,204.0,1.0,100.04,-57.203,22515.4420254529
429,2900114.0,205.0,1.0,100.744,-56.813,22522.4889004529
430,2900114.0,206.0,1.0,101.764,-56.175,22529.5453240871
431,2900114.0,207.0,1.0,103.194,-55.927,22536.5781134367
432,2900114.0,208.0,1.0,104.313,-56.329,22543.6254629493
433,2900114.0,209.0,1.0,105.482,-56.111,22550.6383333206
434,2900114.0,210.0,1.0,103.893,-55.775,22557.6141782403
435,2900114.0,211.0,1.0,104.333,-56.426,22564.6975231767
436,2900114.0,212.0,1.0,104.947,-55.79,22571.7290046215
437,2900114.0,213.0,1.0,104.55,-55.538,22578.7546180487
438,2900114.0,214.0,1.0,104.869,-55.594,22585.8513309956
439,2900114.0,215.0,1.0,105.257,-55.829,22592.9093981385
440,2900114.0,216.0,1.0,105.108,-55.862,22599.922175943902
441,2900114.0,191.0,1.0,98.216,-58.494,22424.1340509206
442,2900114.0,161.0,8.0,85.6236675575177,-60.9790599707521,22213.2441087812
443,2900114.0,190.0,1.0,96.481,-58.738,22417.0931365788
444,2900114.0,188.0,1.0,95.538,-59.675,22403.0432638898
445,2900114.0,163.0,1.0,85.186,-59.677,22227.3392361403
446,2900114.0,164.0,1.0,84.213,-58.889,22234.3482407331
447,2900114.0,165.0,1.0,83.576,-58.359,22241.3610764146
448,2900114.0,166.0,1.0,83.295,-58.316,22248.3623726964
449,2900114.0,167.0,1.0,83.584,-58.273,22255.4116550982
450,2900114.0,168.0,1.0,84.337,-57.935,22262.4876736104
451,2900114.0,169.0,1.0,86.049,-59.024,22269.4986342788
452,2900114.0,170.0,1.0,88.02,-60.489,22276.504826366898
453,2900114.0,171.0,1.0,88.359,-59.423,22283.5429861546
454,2900114.0,172.0,1.0,86.614,-58.612,22290.558576405
455,2900114.0,160.0,8.0,85.6893281025176,-61.1253320205299,22206.1533564776
456,2900114.0,174.0,1.0,85.329,-58.656,22304.587835609906
457,2900114.0,175.0,1.0,85.626,-58.994,22311.602881968
458,2900114.0,176.0,1.0,85.622,-59.533,22318.6226504445
459,2900114.0,177.0,1.0,87.683,-60.688,22325.686157465
460,2900114.0,178.0,1.0,89.453,-60.815,22332.6821065545
461,2900114.0,179.0,1.0,89.741,-60.831,22339.7063194513
462,2900114.0,180.0,1.0,90.465,-60.887,22346.722638905
463,2900114.0,181.0,1.0,92.832,-60.179,22353.7781597376
464,2900114.0,182.0,1.0,94.402,-60.67,22360.7846758962
465,2900114.0,183.0,1.0,93.81,-61.141,22367.8109606504
466,2900114.0,184.0,1.0,94.538,-60.636,22374.837627291698
467,2900114.0,185.0,1.0,94.586,-59.24,22381.926018536094
468,2900114.0,186.0,1.0,96.177,-58.979,22388.950636625297
469,2900114.0,187.0,1.0,97.466,-59.804,22396.0028356481
470,2900114.0,189.0,1.0,95.245,-59.138,22410.078425929
471,2900114.0,173.0,1.0,86.0,-58.471,22297.5601041913
472,2900114.0,38.0,8.0,114.187665826604,-63.6967499604865,21351.1757291704
473,2900114.0,159.0,8.0,85.7539397138268,-61.2692673598675,22199.175879642404
474,2900114.0,58.0,8.0,111.601317831183,-64.5319854313429,21491.854513824
475,2900114.0,57.0,8.0,111.686045620717,-64.4952271054761,21484.8579514027
476,2900114.0,56.0,8.0,111.770606059229,-64.4585413832189,21477.8752083182
477,2900114.0,55.0,8.0,111.855323897927,-64.4217873744251,21470.8794676065
478,2900114.0,54.0,8.0,111.940703997707,-64.3847460501143,21463.8290393949
479,2900114.0,53.0,8.0,112.026539061286,-64.3475073441926,21456.7410416603
480,2900114.0,52.0,1.0,112.113,-64.31,21449.6014467478
481,2900114.0,51.0,8.0,112.260473836512,-64.2664056866216,21442.6049883962
482,2900114.0,50.0,8.0,112.409093145444,-64.2224755329148,21435.554236114
483,2900114.0,49.0,8.0,112.558649765442,-64.1782683208669,21428.4590162039
484,2900114.0,48.0,8.0,112.707294203165,-64.1343307393793,21421.4070717692
485,2900114.0,47.0,8.0,112.856800566838,-64.0901383825211,21414.3142361045
486,2900114.0,46.0,8.0,113.005470133352,-64.0461933732526,21407.261099517294
487,2900114.0,45.0,8.0,113.155215825171,-64.0019302737549,21400.1569097191
488,2900114.0,44.0,8.0,113.30204931676,-63.9585279870591,21393.190879643
489,2900114.0,59.0,1.0,111.516,-64.569,21498.8998958468
490,2900114.0,60.0,8.0,111.380726470067,-64.6559961314784,21506.0819444507
491,2900114.0,61.0,1.0,111.247,-64.742,21513.1818287075
492,2900114.0,62.0,1.0,111.577,-64.877,21520.2710879743
493,2900114.0,78.0,1.0,111.355,-64.647,21632.5874884129
494,2900114.0,77.0,1.0,111.387,-64.651,21625.5759143233
495,2900114.0,76.0,1.0,111.595,-64.574,21618.5734722614
496,2900114.0,75.0,1.0,111.811,-64.624,21611.5255555511
497,2900114.0,74.0,1.0,111.575,-64.576,21604.5263425708
498,2900114.0,73.0,1.0,111.43,-64.617,21597.4928819537
499,2900114.0,72.0,1.0,111.63,-64.691,21590.4805787206
500,2900114.0,43.0,8.0,113.451504935847,-63.9143506297153,21386.1004513875
501,2900114.0,71.0,1.0,111.772,-64.695,21583.45609954
502,2900114.0,69.0,1.0,111.646,-64.622,21569.451921314
503,2900114.0,68.0,1.0,111.768,-64.541,21562.4555787146
504,2900114.0,67.0,1.0,111.958,-64.641,21555.2824884355
505,2900114.0,66.0,1.0,111.73,-64.528,21548.2884375155
506,2900114.0,65.0,1.0,111.737,-64.567,21541.2700694501
507,2900114.0,64.0,1.0,111.718,-64.476,21534.271122694
508,2900114.0,63.0,1.0,111.921,-64.776,21527.2614699006
509,2900114.0,70.0,1.0,111.733,-64.696,21576.4659028053
510,2900114.0,42.0,8.0,113.598607032301,-63.8708689465191,21379.1216782406
511,2900114.0,41.0,8.0,113.746086785235,-63.827275632423,21372.1249884292
512,2900114.0,40.0,8.0,113.893275245183,-63.783768421174,21365.1421180516
513,2900114.0,20.0,1.0,119.32,-63.66,21224.9420833588
514,2900114.0,21.0,1.0,118.878,-63.726,21231.9551041722
515,2900114.0,22.0,1.0,118.304,-63.723,21238.9417939782
516,2900114.0,23.0,1.0,117.867,-63.517,21245.9541319609
517,2900114.0,24.0,1.0,117.46,-63.204,21252.9478356838
518,2900114.0,25.0,1.0,115.747,-63.437,21259.9879050255
519,2900114.0,26.0,1.0,114.783,-63.616,21267.0054976852
520,2900114.0,19.0,1.0,119.275,-63.73,21217.932974517294
521,2900114.0,27.0,1.0,115.305,-63.568,21274.0153935188
522,2900114.0,30.0,1.0,116.001,-63.527,21295.1897916645
523,2900114.0,31.0,1.0,116.174,-63.579,21302.1778935194
524,2900114.0,32.0,1.0,116.35,-63.426,21309.18861112
525,2900114.0,33.0,1.0,115.815,-63.589,21316.1965162158
526,2900114.0,34.0,8.0,115.221321805271,-63.5774784333274,21323.207557871898
527,2900114.0,35.0,1.0,114.63,-63.566,21330.1907754689
528,2900114.0,36.0,8.0,114.482211081506,-63.609685780102,21337.2020023167
529,2900114.0,29.0,1.0,116.152,-63.332,21288.139363437906
530,2900114.0,79.0,1.0,110.975,-64.723,21639.5836689472
531,2900114.0,18.0,1.0,119.295,-63.809,21210.9181829095
532,2900114.0,16.0,1.0,118.991,-63.669,21196.9142476916
533,2900114.0,39.0,8.0,114.040718403318,-63.7401859240783,21358.1471643597
534,2900114.0,1.0,8.0,119.16,-64.93,21092.0436226875
535,2900114.0,2.0,8.0,119.109907932943,-64.8239292152258,21099.0070833336
536,2900114.0,3.0,8.0,119.059789306177,-64.7178021898284,21105.9742361307
537,2900114.0,4.0,8.0,119.00962422111,-64.6115767882033,21112.9478472471
538,2900114.0,5.0,8.0,118.959309187185,-64.5050338673805,21119.9423032403
539,2900114.0,6.0,8.0,118.909164583581,-64.3988518355946,21126.913067162
540,2900114.0,17.0,1.0,119.342,-63.792,21203.9247106314
541,2900114.0,7.0,8.0,118.858838726226,-64.2922859959793,21133.9090277553
542,2900114.0,9.0,8.0,118.758540027775,-64.0799018345447,21147.8518750072
543,2900114.0,10.0,8.0,118.708198101425,-63.9733019685626,21154.8500694036
544,2900114.0,11.0,1.0,118.658,-63.867,21161.8286690116
545,2900114.0,12.0,1.0,118.393,-63.883,21168.8737499714
546,2900114.0,13.0,1.0,118.449,-63.95,21175.8849189878
547,2900114.0,14.0,1.0,118.724,-63.735,21182.8865046501
548,2900114.0,15.0,1.0,118.721,-63.595,21189.9092823863
549,2900114.0,8.0,8.0,118.808709192157,-64.186135874184,21140.8776968122
550,2900114.0,80.0,1.0,110.112,-64.916,21646.6245138645
551,2900114.0,28.0,1.0,115.48,-63.363,21281.0662268549
552,2900114.0,82.0,1.0,107.818,-64.828,21660.6181018353
553,2900114.0,139.0,8.0,87.0479553554277,-64.1519470626013,22059.4337500036
554,2900114.0,138.0,8.0,87.1127372699143,-64.2962617864664,22052.4378819466
555,2900114.0,137.0,8.0,87.1773955030861,-64.4403009853655,22045.4553703666
556,2900114.0,136.0,8.0,87.2421593045402,-64.5845753588132,22038.4614583552
557,2900114.0,135.0,8.0,87.3068592293674,-64.7287074342472,22031.4744444489
558,2900114.0,134.0,8.0,87.3716422157217,-64.8730245459128,22024.4784606397
559,2900114.0,133.0,8.0,87.4363725781362,-65.0172244271847,22017.4881597459
560,2900114.0,140.0,8.0,86.983323702055,-64.0079670755425,22066.4133912027
561,2900114.0,132.0,8.0,87.5011140872649,-65.1614491400009,22010.4966551065
562,2900114.0,130.0,1.0,87.998,-65.52,21996.4824189842
563,2900114.0,129.0,1.0,88.862,-65.467,21989.493252337
564,2900114.0,128.0,1.0,89.859,-65.35,21982.5213310122
565,2900114.0,127.0,1.0,90.558,-65.185,21975.5069097281
566,2900114.0,126.0,8.0,92.0339838518108,-64.9704661577211,21968.3643518388
567,2900114.0,125.0,1.0,93.482,-64.76,21961.3571411967
568,2900114.0,124.0,1.0,95.195,-64.448,21954.1984837949
569,2900114.0,131.0,1.0,87.566,-65.306,22003.4893518388
570,2900114.0,123.0,8.0,95.5017884440645,-64.4572336653933,21947.0633217618
571,2900114.0,141.0,8.0,86.9185438239534,-63.863656888134,22073.4090393484
